15953,"JobAir","Leipzig","Germany","Prague","Czech Republic",0
15953,"JobAir","Ostrava","Czech Republic","Prague","Czech Republic",0
15953,"JobAir","Ostrava","Czech Republic","Vienna","Austria",0
15953,"JobAir","Poznan","Poland","Prague","Czech Republic",0
15953,"JobAir","Prague","Czech Republic","Turany","Czech Republic",0
15953,"JobAir","Prague","Czech Republic","Leipzig","Germany",0
15953,"JobAir","Prague","Czech Republic","Ostrava","Czech Republic",0
15953,"JobAir","Prague","Czech Republic","Poznan","Poland",0
15953,"JobAir","Vienna","Austria","Ostrava","Czech Republic",0
10739,"Air Choice One","Burlington","United States","Chicago","United States",0
10739,"Air Choice One","Burlington","United States","St. Louis","United States",0
10739,"Air Choice One","Decatur","United States","Chicago","United States",0
10739,"Air Choice One","Decatur","United States","St. Louis","United States",0
10739,"Air Choice One","Chicago","United States","Burlington","United States",0
10739,"Air Choice One","Chicago","United States","Decatur","United States",0
10739,"Air Choice One","St. Louis","United States","Burlington","United States",0
10739,"Air Choice One","St. Louis","United States","Decatur","United States",0
16262,"Fly Colombia ( Interliging Flights )","Craig","United States","Hollis","United States",0
16262,"Fly Colombia ( Interliging Flights )","Craig","United States","Ketchikan","United States",0
16262,"Fly Colombia ( Interliging Flights )","Hollis","United States","Ketchikan","United States",0
16262,"Fly Colombia ( Interliging Flights )","Thorne Bay","United States","Ketchikan","United States",0
16262,"Fly Colombia ( Interliging Flights )","Ketchikan","United States","Craig","United States",0
16262,"Fly Colombia ( Interliging Flights )","Ketchikan","United States","Hollis","United States",0
16262,"Fly Colombia ( Interliging Flights )","Ketchikan","United States","Thorne Bay","United States",0
16262,"Fly Colombia ( Interliging Flights )","Ketchikan","United States","Metakatla","United States",0
16262,"Fly Colombia ( Interliging Flights )","Metakatla","United States","Ketchikan","United States",0
3021,"Jetstar Asia Airways","Auckland","New Zealand","Singapore","Singapore",0
3021,"Jetstar Asia Airways","Bangkok","Thailand","Singapore","Singapore",0
3021,"Jetstar Asia Airways","Haikou","China","Singapore","Singapore",0
3021,"Jetstar Asia Airways","Hangzhou","China","Singapore","Singapore",0
3021,"Jetstar Asia Airways","Hong Kong","Hong Kong","Singapore","Singapore",0
3021,"Jetstar Asia Airways","Phuket","Thailand","Singapore","Singapore",0
3021,"Jetstar Asia Airways","Osaka","Japan","Taipei","Taiwan",0
3021,"Jetstar Asia Airways","Kuala Lumpur","Malaysia","Singapore","Singapore",0
